3.479179e+13	4.015150e+00	
5.068769e+13	4.474530e+00	
6.658358e+13	5.307812e+00	
8.247948e+13	4.495863e+00	
8.645345e+13	9.458676e-01	
9.042743e+13	-4.656716e-01	
9.440140e+13	4.670230e-01	
9.837538e+13	1.205000e+00	
1.023493e+14	1.707790e+00	
1.063233e+14	2.012017e+00	
1.102973e+14	2.183269e+00	
1.142713e+14	2.298486e+00	
1.182452e+14	2.409291e+00	
1.222192e+14	2.531891e+00	
1.261932e+14	2.659125e+00	
1.301672e+14	2.780886e+00	
1.341411e+14	2.898523e+00	
1.381151e+14	3.033462e+00	
1.420891e+14	3.241704e+00	
1.460631e+14	3.498213e+00	
1.500370e+14	3.419309e+00	
1.540110e+14	3.022135e+00	
1.579850e+14	2.752748e+00	
1.619590e+14	2.756703e+00	
1.659329e+14	3.111718e+00	
1.699069e+14	3.593251e+00	
1.738809e+14	4.131366e+00	
1.778549e+14	4.830295e+00	
1.818288e+14	5.845039e+00	
1.858028e+14	7.035756e+00	
1.897768e+14	7.266967e+00	
1.937508e+14	5.250138e+00	
1.977247e+14	1.983430e+00	
2.016987e+14	-1.244763e+00	
2.056727e+14	-3.100309e+00	
2.096466e+14	-2.092876e+00	
2.136206e+14	-1.007551e+00	
2.175946e+14	-5.777228e-01	
2.215686e+14	-3.400758e-01	
2.255425e+14	-1.789649e-01	
2.295165e+14	-4.458705e-02	
2.334905e+14	1.041471e-01	
2.374645e+14	3.074573e-01	
2.414384e+14	5.284230e-01	
2.573343e+14	1.072735e+00	
2.732302e+14	1.327591e+00	
2.891261e+14	1.493286e+00	
3.050220e+14	1.604097e+00	
3.209179e+14	1.680519e+00	
3.368138e+14	1.745187e+00	
3.527097e+14	1.785586e+00	
3.686056e+14	1.822221e+00	
3.845015e+14	1.852982e+00	
